Commit ID,CommitMessage,A2A,Label,Sentiment_Score
1be286e774761ab67dd97f2ad96fc9d7b3d7b738,AVRO-2516: Add Automatic-Module-Name headers for Avro modules (#616),100,No_arch,0
7a9f4aee4ffd97f9faffc9b417377a050f240a8f,AVRO-2517: Move Perf module classes into its own package (#615),90.76976663,No_arch,0
94923cf2fb64ed56705ae6310d948a28a506a2f4,AVRO-2528: Exclude test resources from license check,100,No_arch,-0.2263
a8a7b74035835cda72e4764813ad999b53232efd,AVRO-2530: Bump spotless-maven-plugin from 1.21.1 to 1.24.1 (#624),100,No_arch,0
3018fc1448c1c16627932768c77b7a00e724f4a5,AVRO-2526: Implement all tests for the PHP bindings (#621),100,No_arch,0
bd559d63d5d86eeff7b317d8188cdd7038c9f3fe,AVRO-2531: Update commons-compress to version 1.19,100,No_arch,0
5772eaf972b43a3a682bbc7bb1100836cd83bf01,AVRO-2533: Bump jetty.version from 9.4.18.v20190429 to 9.4.20.v20190813 (#626),100,No_arch,0
1adddb25be168f39798d0ff5ea173eeabff86260,AVRO-2529: Bump protobuf-java from 3.6.1 to 3.9.1 (#623),100,No_arch,0
68240987e78004365c379ff05ba2d6fb8b31d8e5,AVRO-2536: Bump netty-codec-http2 from 4.1.33.Final to 4.1.39.Final (#629),100,No_arch,0
ce36fc1c318810356fcceb7a27653cdc5629b147,AVRO-2537: Bump zstd-jni from 1.4.0-1 to 1.4.3-1 (#630),100,No_arch,0
13bc181e23871af9676c3553f0da90e7fcb7b0b1,AVRO-2534: Bump javax.servlet-api from 3.1.0 to 4.0.1 (#627),100,No_arch,0
92e3f49ba15c7437fb99b1f21f55d2457a759cb2,"AVRO-2527: Upgrade PHP version to 7.x (#622)

* AVRO-2527: Upgrade PHP version to 7.x

This PR addresses the following incompatibilities
between PHP 5.6 and 7.x:

* #migration70.incompatible.error-handling.strict

* #migration71.other-changes.apprise-on-arithmetic-with-invalid-strings

* #migration72.incompatible.warn-on-non-countable-types

* 

* Consolidate the PHP version into an ENV directive

* Add backward compatibility checking with PHP 5.6",100,No_arch,0
516af0958885b9da721b0ed6f626c20649df98f1,AVRO-2481: Introduce Perl::Critic for linting the Perl bindings (#591),100,No_arch,0
fd80ae5939270a4af993465ca625f50f46a791b6,AVRO-2507: Add Python3 to the RPC interop test (#608),100,No_arch,0
811ce84d28e1a7e855452d368a08781dc0105d4f,AVRO-2472: Add zstd codec support to the Perl bindings (#585),100,No_arch,0.4019
c493a4ed56e02df0bcce800eec10b3aab7a359ff,AVRO-2541: Bump velocity-engine-core from 2.0 to 2.1 (#632),100,No_arch,0
ad1569240af6ba7c380fb7ac8eee65c72b9c02b5,AVRO-2542: Bump various Apache Maven plugins (#634),100,No_arch,0
9cd2f49fc4c3bf2018723bab012241782deaf9e5,"AVRO-2543: Bump grpc.version from 1.19.0 to 1.23.0 (#635)

* AVRO-2543: Bump grpc.version from 1.19.0 to 1.23.0

* Import it from Guava instead",100,No_arch,0
d7f03892f6508ea476306bf09d4fd2169f4531f2,"AVRO-2540: Bump commons-lang3 from 3.8.1 to 3.9.0 (#633)

* AVRO-2540: Bump commons-lang3 from 3.8.1 to 3.9

* Fix version",100,No_arch,0
a1d9b1a64c5c5ca273e5f6dfcf6015a7d1e0cc8f,AVRO-2454: Fix CA1034 - Nested types should not be visible,100,No_arch,0
21698b9baa331e0f2506acb4c1b5408c1b84f071,AVRO-2454: Fix SA1600 - Elements should be documented,100,No_arch,0
770acd5a5f2de734eb7a6e51ae18ed254b2828f8,AVRO-2454: Fix CA1052 - Static holder types should be Static or NotInheritable,100,No_arch,0
61e56249baa8aeb63ac4ce990ac595189e7282b4,AVRO-2454: Fix CA1063 - Implement IDisposable correctly,100,No_arch,0
5d3ad3e179c31a444b51bc2f6556448eb5ad3408,AVRO-2454: Ignore CA1303 - Do not pass literals as localized parameters,100,No_arch,-0.3612
539d746274a01011cffe6a863d7373d3a38d4c78,AVRO-2454: Fix CA1305 - Specify IFormatProvider,100,No_arch,0
33418a3955cac1c00b6c2ee31b3fc4929a54d996,AVRO-2454: Ignore SA1116 and SA1117 - Parameters on separate lines,100,No_arch,-0.3612
ded1087822b590ac5106cf58bef51c8476653743,AVRO-2454: Fix SA1119 - StatementMustNotUseUnnecessaryParenthesis,100,No_arch,0
e6479eae59aa9d83d6effc7284e5a3821c5e8c14,AVRO-2454: Fix CA1307 - Specify StringComparison,100,No_arch,0
0e1073e98b4323fd85af1826a72ca12d5eabc1d2,AVRO-2454: Fix CA1507 - Use nameof in place of string,100,No_arch,0
5b7fcf6d9a628e768410a369fd7773b46378052c,AVRO-2454: Fix SA1604 - ElementDocumentationMustHaveSummary,100,No_arch,0
2e93877491ef385455183cf9a430b54227945858,AVRO-2454: Fix SA1606 - ElementDocumentationMustHaveSummaryText,100,No_arch,0
eef00d72cc172896980e515bee1a84fa3a29aa3a,AVRO-2454: Fix SA1610 - PropertyDocumentationMustHaveValueText,100,No_arch,0
2641b45e2d61d718fd3301cf380ea829f2c0ae6a,AVRO-2454: Fix SA1611 - ElementParametersMustBeDocumented,100,No_arch,0
2014d7d6f86ad0a48f801ef152dbc88ef208f620,AVRO-2454: Fix CA1715 - Identifiers should have correct prefix,100,No_arch,0
85016374897e776c54d7e8cfe022f60b1d4e9550,AVRO-2454: Fix CA1724 - Type names should not match namespaces,100,No_arch,0
2dd342921cc7264a54cd66c00528381a167230f9,AVRO-2454: Fix CA1721 - Property names should not match get methods,100,No_arch,0
658b697a24685f7710c8596a68a86fe6a3f92725,"AVRO-2546: Add bzip2 and xz support to the Python3 bindings (#638)

* AVRO-2546: Add bzip2 and xz support to the Python3 bindings

* Add bzip2 and xz support to the Python3 bindings

* Add data interoperability test for these codecs
  executed between Java and Python3

* Fix the Python2 data interop test to skip the files
  which are compressed with the unsupported codecs

* Add print statements to the Python test codes so that
  developers can confirm which files are read and skipped
  during the data interop tests

* Move compression codec strings to constants",100,No_arch,0.6597
f310ac8db5ab962a49d448f41b7b953488cdb033,AVRO-2335: Remove Joda Time library (#631),95.00335345,No_arch,0
e0171ea39c24624297159fb3bbe4a2ade0d18f73,AVRO-2564: Update link in javadoc-plugin (#653),100,No_arch,0
1bd62dde0e065a1527553e3abf36b305b7e4004c,AVRO-2566: Declared generic but did not initialize generic type (#654),100,No_arch,0
89b5acfbfcf9a9f0d2e9e91accf8ab880486e795,Upgrade to latest Jackson,100,No_arch,0
0fe596a123d03e3a2ada9d34a79685bc9d4be9de,AVRO-2499: Cache classes referenced in a union for C# reflect API (#652),100,No_arch,0
ea1ee734ab12f8b931683cd9511b127257d41954,AVRO-2560: Skip unnecessary mvn execution for speeding up tests (#649),100,No_arch,0
410b00ab4af7131f7409d7cd1c2bcc845e103732,AVRO-2557: Fix Java example user.avsc file address error (#646),100,No_arch,-0.4019
062ecbedd7ee9f29a5dae374eeba419f8ab23c0d,AVRO-2559: schema.indexOf(/)is not compatible on windows (#648),100,No_arch,0
c7c2c932e7a177f8d3fe163777351fe2de4a9842,AVRO-2553: Remove unnecessary note from the Python docs (#643),100,No_arch,0
563c246628612287364a2e6596826831fab006e3,AVRO-2574: Add a default value to the spec (#662),100,No_arch,0.34
85ce0227e427e5f7b5c84cfe59293e1b649b925a,"AVRO-2522: Handle record types with Nullable and IList in their names
(#663)",100,No_arch,0
bfbd2d115aec576545b0673e876a652806b41986,AVRO-2522: Fix nullable resolution inside lists (#663),100,No_arch,0
4cd5b8d804279eb670cbfdf0a0b08311e92d29a7,AVRO-2583: Bump grpc.version from 1.23.0 to 1.24.0 (#670),100,No_arch,0
d99e2c2460ff305e92a9b103a9db441a0150ae81,AVRO-2582: Bump protobuf-java from 3.9.1 to 3.10.0 (#671),100,No_arch,0
6a5ef2beabe52fb8612c807f424fc6cc64dacd2b,AVRO-2585: Bump jetty.version from 9.4.20.v20190813 to 9.4.21.v20190926 (#673),100,No_arch,0
21a30042cf6b8704d440497088ede85afa17aee0,AVRO-2586: Bump spotless-maven-plugin from 1.24.1 to 1.25.1 (#674),100,No_arch,0
2b75804d73fa3a8d4d25be2f79aa772f5965bbcd,AVRO-2587: Upgrade jackson to 2.10.0 (#675),100,No_arch,0
097ff2d69b52cddb249ea27c89bea7059f6a79df,"AVRO-2576: Fix Premature Import pycodestyle (#664)

* AVRO-2445: Remove SimpleJSON License and Rat Excludes

* AVRO-2576: Fix Premature Import pycodestyle

* AVRO-2576: Run pycodestyle from setup for py2

* AVRO-2576: Fix and Ignore Lint Failures

* AVRO-2576: Update Setuptools

* AVRO-2576: Use Local pycodestyle If We Can

* AVRO-2576: Run isort from setuptools

* AVRO-2576: Include isort at setuptools time

* AVRO-2576: Rat Exclude Python Setup Files",100,No_arch,-0.7506
2cd197acd8295f949f429613b82b66d042c43342,AVRO-2581:Generate @Deprecated public attribute in Java (#669),100,No_arch,0
2b579ee0df983c3fa28014f3a16e7a1ea18aa8cf,AVRO-2584: Bump netty-codec-http2 from 4.1.39.Final to 4.1.42.Final (#672),100,No_arch,0
8d31e91f42390eb1cdc115c4a8e6cd7e70347805,"AVRO-2590: Dockerfile Fails to Fetch Microsoft Dist (#677)

* AVRO-2590: Install .NET with Ubuntu 16 Deb

* AVRO-2590: Remove Build Caches",100,No_arch,-0.4215
f13f026d92789ad442bff7e0a2f2fcb85a707364,AVRO-2570:Code line doesn't match the code in Avro C++ Document,100,No_arch,0
6dde7e02c00568d723d13a8abb3ccacc4e509800,AVRO-2601: zstandard in extras_require,100,No_arch,0
0f9b051ce95c88f53cb3dd91d86479100ba6f698,"AVRO-2593: Ensure exfile is Always Defined

Fixes a bug where when a test fails the cleanup code tries to access a variable that might not have been defined when the error occurred.",100,No_arch,-0.4404
edbf413e56c7f04b4a6291f94c2193ff2620a735,AVRO-1788: Remove Obsolete Python < 2.7 Syntax (#683),100,No_arch,-0.296
d5cc3ddf3068c32e3b6048d2312f5833478842cb,AVRO-2503: Add multiple arguments support to all build scripts (#604),100,No_arch,0
a36cdb36b06541bcbb02345039390291d09e2080,"Add Single Object Encoding Support to Ruby library (#317)

* AVRO-1740 Add crc_64_avro_fingerprint method to Schema

* AVRO-1740 Single Object Encoding header

This commit adds the Single Object Encoding header as defined by the
AVRO spec, but I've put it in what I imagine is _definitely_ the wrong
place.

Happy to move it given proper guidance!",100,No_arch,0.5635
360f31b298ed5f6ad3c88aa25b7fb444cb0f144a,AVRO-2603: Clean Up Imports (#684),100,No_arch,0.4019
e3219382f3fbc9c20bc851f56d4e56a0f73c7c52,"AVRO-2580: Enforce Logical Type and Literal Type Match (#668)

* AVRO-2580: Refactor Schema.parse Test

* AVRO-2580: Rewrite Tests to Highlight Bug

* AVRO-2580: Require Logical Type to Match Literal Type

* AVRO-2580: Refactor Schema Tests

1. Enable showing multiple failures in a single run.
2. Use JSON to format test schema when possible.",100,arch,-0.1531
1f638fbad382881c5a7f0be7a29e29330e87e71f,"AVRO-2577: Fix Bare Excepts (#665)

* AVRO-2577: Fix Bare Excepts

* AVRO-2577: Don't Count Failure as Success",100,No_arch,0.7508
5cf2361bbe0369e7efcfee4b8874e71c50641a0f,AVRO-2605: Remove Use of Filter Function (#688),100,No_arch,0
3e79dfec8461fb0157f068cff7ba24be8cdfa9d8,"AVRO-2578: Support Both Capitalizations of Parse (#666)

* AVRO-2578: Provide Parse in Both Capitalizations

* AVRO-2578: Normalize Calls to Parse

* AVRO-2578: Test Both Schema Parse Capitalizations

* AVRO-2578: Test Both Capitalizations of Protocol.Parse

* AVRO-2578: Add Deprecation Warnings for Capital-P Parse

* AVRO-2578: Fix Tests for Py3.5",100,No_arch,0.128
a684f3e0b1859ba05c17b18407c2e9905701079a,AVRO-2562: Expose the JavaScript BlockEncoder's piped stream (#650),100,No_arch,-0.1531
5bb2cb8c5818faeda134ccdce4f0b5560f316edd,AVRO-2568:Add c compile dependency instructions to BUILD.md (#656),100,No_arch,0
eff234d910949d8052300eac7456ad50a0c294c5,"Merge pull request #550 from aniket486/remove_whitespace

AVRO-2431: remove trailing whitespaces from avro C++ files",100,No_arch,0
ce91b2e67031bd0c0c6fd899ab76fc28d8d5dda4,"AVRO-2603: Context Managers to Manage Resources (#689)

Use the Python `with` block better to ensure file descriptors and other resources get closed.",100,No_arch,0.3818
7d87cde06253913e9ef23c671e9ce092bc35dfe3,AVRO-2432: Handle Empty Datafiles (#691),100,No_arch,-0.2023
cfc80417bb61e31c5e4ae66669b3cef27a873a13,"AVRO-2609 Send Minimal Build Context to Docker (#694)

* AVRO-2609: Avoid Unused Docker Build Context
* AVRO-2609: Move COPY to End of Dockerfile",100,No_arch,-0.296
f0aad4230f5d2e6d6565c86701f3d21e59990f28,AVRO-2030: Link to Google Books Chapter (#695),100,No_arch,0
eb3f51e7b5c9f87ed5fa9a6a10dd88cd5ec62faf,AVRO-2603: Check Exit Status of Tether Tool Command (#693),100,No_arch,0
77fa25b5a65805f3067c065b9ff46eaf2c2f0897,AVRO-2603: Simplify and Clean Up Assertions (#696),100,No_arch,0.4019
62f3c26e2c303df0a208590041bcf20590fce62d,AVRO-2614: Remove Trailing Spaces in Pretty Print (#697),100,No_arch,0.4939
044572a8550a87cd04c5ce31bd9f737a0e8cd3c3,"AVRO-2600: Swap to new properties in Velocity Engine

Following the migration guide at the Velocity documentation",100,No_arch,0
abe9ce706646b6bf43fa98cedccd3dd5ca6c6ab7,"AVRO-2561: Bump hadoop dependency to 2.7.3 (#686)

There has been several point releases in Hadoop since 2.7.3.

avro-tools, avro-mapred and trevni-avro depend on the hadoop jars, but avro-tools is the only module that does not include it in provided scope.",100,No_arch,0
62bdc83e46fbd65d34a1715c1bcc53fa5d1919fa,"AVRO-2606: Fix C# multidimensional array errors (#699)

Fix errors surrounding the use of multidimensional arrays of custom
record types in the C# specific API.",100,No_arch,-0.5859
bf47ec97e0b7f5701042fac067b73b421a9177b7,"AVRO-2429: Ignore unknown logical types in python2. (#687)

* AVRO-2429: Ignore unknown logical types in python2.

* AVRO-2429: Clean up math and unicode.

* AVRO-2429: Fix max precision formula.

If the maximum magnitude of a two's complement number of N bytes is:

max_mag(N) = 2 ** (8 * n - 1)

and the number of decimal digits required to represent M is:

decimal_digits(M) = floor(log10(M)) + 1

Then the maximum number of decimal digits that a N byte number can contain:

max_decimal_digits(N) = decimal_digits(max_mag(N))
  = floor(log10(2 ** (8 * n - 1))) + 1
  = floor( (8*n-1) * log10(2) ) + 1

If the biggest number has X decimal digits, the N bytes can represent all
numbers with X-1 decimal digits.

max_precision(N) = floor( (8*n-1) * log10(2) )

* AVRO-2429: Add unit tests for max precision.

Fix lint.",100,No_arch,0.8126
96cfef55661fe2f29b89aa8b6813f94d06a62500,AVRO-2620: Use log power rule for max precision.,100,No_arch,0
f0c6fe85ce3121c12b616d610f59aa6c6fdda169,AVRO-2620: Unit test for Java precision.,100,No_arch,0
df663c511b640f912b673f55c0c8b679996b6c79,AVRO-2603: Setup and Teardown (#698),100,No_arch,0
bb304e9047c905d2da207ace2719c743ec26e10f,Fix Typo,100,No_arch,0
6b02824fa4e7f3d019873ac04c1669765ad0aa08,"Merge pull request #658 from zeshuai007/AVRO-2570

AVRO-2570 - Code line doesn't match the code in Avro C++ Document",100,No_arch,0
eab8e019d6452c5cf54c1278db51861ca9bf6aac,"Merge pull request #704 from RyanSkraba/AVRO-2620-log-power-rule

AVRO-2620: Calculate max precision for fixed decimal logical type.",100,No_arch,0
eaf11a8f0ce04b61b4f58cc071a29f82e4f23e5a,AVRO-2631: Install the Right Snappy (#713),100,No_arch,0
af8f9c7dea4dd28f9c51dc43b1efaaa41dca9c4f,Ignore Python Local Development Files (#714),100,No_arch,-0.3612
3953878891efdc2a222e57382c3cfeab0a70079c,"AVRO-2615: Fail the Linter when Pycodestyle Fails (#715)

* AVRO-2615: Fail the Linter when Pycodestyle Fails

* AVRO-2615: Fix Lint Failure",100,No_arch,-0.9423
bda7d995ff7cb3079285c169b23064309ecda8b1,AVRO-2617: Use consistent line endings in C# CodeGen (#701),100,No_arch,0
3c10c361a788add7d7f27fb6102148d6106f2544,"AVRO-2618: Support non-seekable Streams in DataFileReader (#702)

This commit allows to support non-seekable Stream as reading input in
avro DataFileReader. This allow not to force the user to fully download
a file from a network storage prior to read it.
When creating an DataFileReader with a non-seekable Stream, features as
Seek(), Sync(), PastSync(), PreviousSync() and Tell() can't be used.",100,No_arch,0.8658
76d918ab980590acb2cacc7504b86861bc26102a,Fix Typo,100,No_arch,0
1d55d10ed9200084d2603f2a6b136aede1f530b2,"AVRO-2611: Use warnings for invalid logical types. (#708)

* AVRO-2611: Use warnings for invalid logical types.

AVRO-2611: Add unit tests and restore warnings.

AVRO-2611: Add warnings to unit tests.

AVRO-2611: Update messages for missing precision.

* AVRO-2611: Typo before knowing the scale type.

* AVRO-2611: Clean up docstrings and format.

Fixes after code review.

* Simplify list sort.

* Update precision attribute to explicit fp number.",100,No_arch,-0.5859
4254e280271e6b53495d866cf4262af4f1f2a288,AVRO-2635: Use tools via python -m (#723),100,No_arch,0
f8afef1f98b1f27deb9e73ef804ed74ba2d20bbb,"AVRO-621: Stricter Name Validation (#718)

* AVRO-621: Test an Invalid Name

* AVRO-621: Stricter Name Checking

* AVRO-621 Adhere Better to Spec

* AVRO-621 More Complete Name Tests",100,No_arch,0.4404
68796d30d8898cf1cd9e806623602da519cd4058,AVRO-2627: Unify NullPointerException Management,100,No_arch,0
bd8da9731f407d61f070748437789b2645c89912,AVRO-2629: Use Java Collections and Arrays Utilities,100,No_arch,0
29db1adf5b9052d6d57a5c9f9e855a44e7c8d84b,"AVRO-2603: Provide PYTHONPATH in Environment (#706)

* AVRO-2603: Provide PYTHONPATH in Environment

Avoid creating an unnecessary shell script by using the tool invocation to pass command args and by providing appropriate environment variables to the parent java process.

Co-Authored-By: RyanSkraba",100,No_arch,0
ea084ff5e9dd0cc7d3d4c9c7c0e01fa4275a02db,AVRO-2634 - Fix critical CVE in Javascript component,100,No_arch,-0.3182
790faee01824abe9623dcdcb38af0788df595727,"AVRO-1880: Futurize Py2 via BytesIO (#720)

* Replace buffer instead of truncating because bytesio.truncate does not seek.",100,No_arch,0
d28bf07d2da8dbddb561630ca69c0cee2d3f5b52,"AVRO-748: Protocol Error Schema Implicit String (#717)

Account for the implicit string schema as one of the possible protocol error schema.

Similar to the changes in AVRO-2580, the protocol tests could hide errors when the overloaded exception handling catches the assertion error from the test itself. This corrects that.",100,No_arch,-0.8807
1238bdfad85e63becc53e21bb6dca506456264d2,"AVRO-2548: Handle logicalTypes with stringType (#655)

When using 'stringType', logical types whose
Avro type was string would not have that conversion
applied.",89.35946797,No_arch,0
e3e41dcd27822ac3fd4692291d1bbea4f8a294dc,"AVRO-2595: Remove Unusable Py3 Txipc (#716)

The Py3 package will be superseded by python",100,No_arch,0
c4f3bb67dd8c6e28fce2f84cbaf0cb353ec2b2aa,AVRO-2646: Update Jetty to version 9.4.24.v20191120,100,No_arch,0
2b8d7308489b4e9b4669fdedead59eb1b6544ec8,"AVRO-2630: Use apt-get to install perl modules. (#736)

Using apt-get to install perl modules in the Dockerfile speeds up the build significantly.",100,No_arch,0
9ab19ee49678e930beeb05d2f1c7fedbd663223d,"AVRO-831 Refactor lang/py setup and test structure (#733)

* AVRO-831: Pythonic Build

* AVRO-831: Rework lang/py Setup

Decouple python setup from ant and enable tests to run without it.

* AVRO-831: Run Tests Normally

* AVRO-831: Skip Java Tether if No JDK

Make it easier to test on systems without Java

* AVRO-831: Modern Exception Syntax

* AVRO-831: Exterminate Ants

* AVRO-831: Found One More Ant

* AVRO-831: Remove pdb

* AVRO-831: iSort Order

* AVRO-831: Rename Build Subcommand

* AVRO-831: Correct PYTHONPATH in Interop Tests

* AVRO-831: Skip Test if JAR Not Found

* AVRO-831: Set Package Version Correctly

Fixes an error where the package metadata version is not used, causing setuptools to ignore it.

Co-Authored-By: RyanSkraba 

* AVRO-831: Ignore More Files Created by Setup

Adds additional files that are created during setup to .gitignore because they are generated and should not be in version control.

* AVRO-831: Clean Directly from build.sh

Python packaging is [moving away from embedding commands in
setup.py][1]. It is difficult to maintain external commands in Python
this way. Managing the dependencies needed to run commands from within
setup.py is gnarly, because dependencies cannot be resolved so early.
Furthermore, it's difficult to test code that happens at the point at
which tests themselves are triggered, so that code needs to be very
simple. A shell script is simple and more appropriate for this use case.

At another time we should look to extract the lint command as well.

[1][",100,arch,-0.5484
0ff34ca6771ab7d9ff34844bc4e312df103450fb,"AVRO-2594: Use JAVA env when building local docker. (#709)

* AVRO-2594: Use JAVA env when building local docker.

* AVRO-2594: Move test command to build.sh.

* Add Dockerfile bash CMD for default.

* AVRO-2594: Add both JDKs to container.

* AVRO-2594: Set JAVA environment in Yetus docker.

* AVRO-2594: Clarify comment.

* Use portable form of bash functions.

* AVRO-2594: Update script documentation.

Make the script sourceable in bash to reuse the function.

* AVRO-2594: Document choice in Dockerfile.

* AVRO-2594: Fix sourcing from bash.

* AVRO-2594: Avoid build errors when java not installed.

* AVRO-2594: Don't change java version if target doesn't use java.",100,No_arch,-0.5574
b9679a8986638304ffde1c99d203bb34754bc1ad,AVRO-2625:System.out.print should not be used a log record,100,No_arch,0
9b39a985bcd6cd34f0820f3680f145d46c0e56bd,"Allow avro C to be built on musl based systems.

The type `ssize_t` is defined in sys/types.h, and nowhere else
in the musl standard C library, so it should be included for the
compilation to succeed.

This fixes several errors like:

    In file included from src/generic.c:29:0:
    src/generic.c: In function ‚Äòavro_generic_value_new‚Ä?
    src/avro_generic_internal.h:63:39:
        error: ‚Äòssize_t‚Ä?undeclared (first use in this function);
               did you mean ‚Äòsize_t‚Ä?

Signed-off-by: Titouan Christophe",100,No_arch,0.3612
a4a0bccfaebcecce429acc78e7aab0b68cccaa45,AVRO-2644: Fix deterministic directory compilation,100,No_arch,0
f15b7de647cddc5836575818d81a73a46a8b85fd,"AVRO-2563: Add data interop test for the JavaScript bindings (#651)

* AVRO-2563: Add data interop test for the JavaScript bindings

* Address jshint issues and improve variable names",100,No_arch,0.4404
bd9e6c4514db274ca97dbf78975a3f9156a523b6,"AVRO-2652: Use Tox to Enable Multi Python Testing (#742)

* AVRO-2652: Fix Inconsistent Pretty Output Order

Using json.dumps on a dict gives the simplest possible way to
pretty-print a schema, but it doesn't give any control over the output
order. But the test kit assumes the output is in a specific order, which
is not guaranteed by older Python implementations. This change sorts the
keys for the simplest possible stable output order.

* AVRO-2652: Run Tests with Tox

Tox enables testing with multiple versions of python in the same place.

* AVRO-2652: Tox in Docker

* AVRO-2657: Fix Python Interop Data Generator

* AVRO-2657: Test with Interop Data

* AVRO-2657: Make build.sh do interop tests",100,No_arch,0.5994
3d54a9e4385358082ba5111f4a546a660f9d6c21,"AVRO-2623: Enable all available linters when running tests for the whole codebase (#705)

* AVRO-2623: Enable all available linters when running tests for the whole codebase

* Fix the JS interop test to use a proper event listener",100,No_arch,0
5cca39d955e831be4ca4bfcc016a7da37e158aeb,"AVRO-2661: Fixup Test RPC Interop (#748)

Allow the interop rpc tests to exit gracefully.",100,No_arch,0.6486
cd91695168f9edaac8c1f0140f4a023258f265d4,"AVRO-2662: Report Coverage in Python Tests (#751)

* AVRO-2662: Report Coverage in Python Tests

* AVRO-2662: Use Newer Tox

* AVRO-2662: Exclude .tox and include gen_interop",100,No_arch,-0.2263
ff5c4d6db9af3edd915a2176a627d51eb3478da3,AVRO-2654: Use JDK Arrays.copyOf (#743),100,No_arch,0
e8f6b003aff981e6b96d069153b8cd79cc1b9ec2,"AVRO-2664: Pin Ruby rdoc to <=6.2.0 (#753)

Ruby rdoc 6.2.1 has been released which requires
Ruby 2.4: 

We would like to contrain this to 6.2.0:",100,No_arch,0.3612
d6cf7c46c20973f4e2e4ef41c064a40fb616994d,AVRO-2645: Validate names in schemas in Ruby client (#732),100,No_arch,0.3612
4cd778a7e0de048eacf2a06abe3d0e310bbcc343,"AVRO-2656: Python3 Support for lang/py (#744)

* AVRO-2656: Python3 Support

* AVRO-2656: Consolidate DataFile Code

* AVRO-2656: Must Seek after Truncate

* AVRO-2656: Fix Protocol Unicode

* AVRO-2656: Add Additional Trove Classifiers",100,No_arch,0.6597
9c54c3db7374b833b2fde97e3ee4ee57e9d90447,"AVRO-2676: Document that lang/py3 will be deprecated (#763)

* AVRO-2676: Document that lang/py3 will be deprecated

* Update description about API compatibility",100,No_arch,0
912c15b36caacdea5cf3a6753316022156681470,"AVRO-2677: Ruby parse/serialize bytes decimal logical type (#761)

* add BytesDecimalSchema class

* remove unnecessary comment

* add tests for decimal schema

* refactor bytes decimal `to_avro`

* refactor BytesDecimalSchema to BytesSchema to works with all bytes schema and not only for decimal",100,arch,0
5df740679737fdfb591213dff5bf1217a299c4c3,AVRO-2674: Bump netty-codec-http2 from 4.1.42.Final to 4.1.44.Final (#760),100,No_arch,0
b0f0131647b8f8277b3648cb95c10ef4810e5c26,AVRO-2673: Bump protobuf-java from 3.10.0 to 3.11.1 (#759),100,No_arch,0
760112a748a608f555c20fcaec0edaa404beaf91,AVRO-2672: Bump spotless-maven-plugin from 1.25.1 to 1.27.0 (#757),100,No_arch,0
8efc875f16b079e8c26d1b1bbedf433099aaa4eb,AVRO-2671: Bump grpc.version from 1.24.0 to 1.24.1 (#758),100,No_arch,0
2fba6f606b08140d0ef75b610c028f1b7872e06a,"AVRO-2663: Record inside of Union is not resolved properly (#752)

* [AVRO-2663] Bug with nested record

* Compare the names as well

* Apply stylecheck

* Fix some docs

* Make spotless happy

* Remove unused statement

* Fix Spotless error",100,No_arch,0.3781
e8f54211db381ad3b54b59bdb2fe71adb4d53cd5,"AVRO-2679: Fix Shellcheck Warnings in build.sh (#765)

* AVRO-2679: Fix Shellcheck Warnings in build.sh

* AVRO-2679: Cleanup Githook Setup",100,No_arch,-0.5267
bcaa54576074a1f786f7ce88710502dd03ddc656,"AVRO-2675: Maintain .gitignore and rat exclusions (#750)

* AVRO-2681: Maintain ignored files.

* AVRO-2675: Update the RAT exclude list

Co-authored-by: Kengo Seki",100,No_arch,-0.4939
fe383d8eba8078a706620c8848efe7949efb8017,AVRO-2678: Update node.js version (used for js tests) to current LTS (10.x.x),100,No_arch,0.516
ac82a6ef35b7ca76c557d46471becc818846c35a,"AVRO-2556: Add bzip2 codec to the Python2 bindings (#645)

* AVRO-2556: Add bzip2 codec to the Python2 bindings

* AVRO-2556: Address bz2 import error

* AVRO-2556: Define abstract Codec class as a superclass of all codecs

* Remove redundant code, add docstrings, introduce abc, etc.",100,No_arch,-0.4019
f621d9370005c0dee32295d4c1ad45a2b7c54f1c,AVRO-2686: Bump jetty.version from 9.4.21.v20190926 to 9.4.25.v20191220 (#770),100,No_arch,0
ced4d7f9f3802216db81fb015b450bc7ad507d66,AVRO-2684: Bump netty-codec-http2 from 4.1.44.Final to 4.1.45.Final (#769),100,No_arch,0
84b056c2adc069cf31f3b4d3c9337cb7cdaa58d6,"AVRO-2685: Bump apache from 21 to 22 (#768)

The Maven parent project, provided by the ASF",100,No_arch,0
dd9ea675124713c7abff343d34e2812f01d6a718,AVRO-2680: Bump grpc.version from 1.24.1 to 1.26.0 (#767),100,No_arch,0
ca38fb98f83e0345ca6c49b0660e9fbd03ea3cd5,AVRO-2708: Remove Unused Code (#786),100,No_arch,0
afbda0798a4fe662bd5379cf535da79800c4e840,"AVRO-2689:  add reader-schema to DataFileReadTool (#785)

* AVRO-2689: add reader schema to DataFileReadTool

This PR adds --reader-schema and --reader-schema-file flags
to the tojson tool.

* AVRO-2689: Unit test for reader schema on tojson tool.

Co-authored-by: RyanSkraba",100,No_arch,0
ce9032a4123e262341a3e746e6eb2b8476eae1ae,AVRO-2592: Avoid consuming ByteBuffer for decimal.,100,No_arch,-0.296
